3.52E-05,0.000454405,0.000116487,7.53E-05,0.000103678,4.20E-05,0.000111075,0.000601565,3.65E-05,2.84E-05,2.31E-05,0.000150824,5.35E-05,7.12E-07,0.000148733,4.29E-05,3.97E-05,3.64E-05,8.62E-06,0.013500452,0,0.000141965,7.79E-05,0.000113505,1.83E-05,0.000516529,1.57E-05,6.88E-05,2.93E-07,1.37E-05,1.21E-05,0.000103419,0.001284205,0.002862897,0.000108765,2.59E-05,0.001383435,4.61E-05,4.54E-05,0.00016149,3.60E-05,2.09E-05,0.00027828,1.90E-05,2.23E-05,4.95E-05,0.000650246,0.000202151,8.59E-05,0.000465294,0.001872774,5.79E-05,1.72E-05,0.000710118,0.000257704,3.96E-05,0.000634373,7.96E-06,0.000314315,0
4.65E-05,0.000441376,0.000256503,4.57E-05,0.000113947,5.43E-05,0.000114051,0.000522096,4.78E-05,3.65E-05,1.62E-06,0.00015166,8.03E-05,9.96E-07,0.000391244,4.48E-05,3.97E-05,0.000105631,8.62E-06,0.001999585,0,8.27E-06,4.19E-05,0.000184882,0.000334007,7.84E-05,1.57E-05,0.000325715,5.35E-07,1.23E-05,1.14E-05,6.64E-05,0.000176944,0.003007813,0.000108765,0.00014188,0.00128743,0.000105437,0.000107739,9.67E-05,3.60E-05,7.04E-05,0.000340365,1.90E-05,2.23E-05,0.000480455,0.000246645,0.000128185,8.59E-05,2.47E-05,0.000461186,5.79E-05,7.42E-06,0.001937823,0.000257704,4.19E-05,0.000657268,2.46E-05,0.000137336,0
9.73E-07,0.000400499,0.000266959,4.63E-05,0.000226643,5.33E-05,4.47E-05,0.000524233,8.00E-06,4.74E-05,8.38E-06,0.000107199,6.71E-05,9.96E-07,8.91E-05,3.36E-05,4.63E-05,5.94E-05,8.62E-06,0.003318756,0,8.27E-06,7.79E-05,0.000123254,3.04E-05,7.84E-05,1.57E-05,0.000144838,9.77E-07,1.84E-05,2.95E-05,0.000101033,0.000187342,0.002975683,0.000108765,2.59E-05,0.000533713,0.000105437,0.000107556,0.001183943,1.97E-05,3.52E-05,7.59E-05,1.90E-05,0.000107248,0.000745732,0.003163162,0.000689166,8.59E-05,1.87E-05,0.000419412,0.000240551,7.42E-06,0.001707027,0.000257704,2.11E-05,0.000237765,2.46E-05,0.000137336,0
4.40E-05,1.41E-05,0.000267196,4.44E-05,8.64E-05,2.66E-05,2.92E-05,0.000566097,2.68E-05,4.74E-05,1.32E-05,0.000318171,2.11E-05,1.02E-06,0.000139797,3.45E-05,2.60E-05,0.002307215,1.99E-05,0.02194632,0,0.000341186,0.000100501,0.000123298,0.001221063,0.000195392,1.38E-05,0.004832875,1.48E-05,3.40E-05,2.95E-05,4.37E-05,0.000179959,0.002836237,8.53E-05,9.44E-05,0.004945247,4.95E-05,4.54E-05,0.000303742,1.95E-05,2.09E-05,5.90E-05,1.99E-05,0.000107248,4.91E-05,0.003662898,6.46E-05,5.66E-05,4.55E-05,0.000513825,0.000240551,1.11E-05,0.002530829,0.000119407,2.37E-05,0.000674822,5.90E-06,3.37E-05,0
5.15E-05,0.000251162,0.000252259,4.46E-07,0.000283099,0.000342024,0.000111054,0.000521808,6.88E-05,4.74E-05,5.15E-06,0.002084384,4.12E-05,7.12E-07,7.23E-05,0.000456852,3.97E-05,0.000105631,8.62E-06,0.000223954,0,6.00E-06,6.45E-05,0.000184882,3.02E-05,0.000191102,7.83E-05,0.000325715,4.56E-07,3.40E-05,2.95E-05,0.000252478,0.00017804,0.002887715,0.000108602,2.59E-05,0.001347693,0.000105437,4.55E-05,0.000179402,0.000402011,4.18E-05,5.01E-05,1.99E-05,2.23E-05,0.000480455,0.000650507,6.46E-05,8.59E-05,4.59E-05,0.000447018,5.79E-05,5.88E-05,0.001152525,0.000119407,4.63E-05,0.00068609,7.96E-06,0.000314315,0
2.61E-05,0.000116449,1.73E-05,6.94E-05,0.000283201,6.44E-05,4.40E-05,0.001162596,4.78E-05,4.56E-05,1.27E-06,9.62E-05,0.000115146,5.13E-05,0.000284792,4.48E-05,2.59E-05,0.000105631,1.99E-05,0.009256299,0,1.05E-05,7.79E-05,0.000184947,3.03E-05,0.000578699,7.83E-05,0.000325715,4.56E-07,1.84E-05,1.14E-05,8.14E-05,0.000168295,0.001238547,8.52E-05,9.44E-05,0.001180739,0.000105437,4.55E-05,0.000128652,2.75E-05,4.18E-05,5.01E-05,1.90E-05,0.000107248,4.91E-05,0.00366493,7.73E-05,0.00703381,2.49E-05,0.001706448,0.000240551,1.11E-05,0.00260091,0.000257704,4.19E-05,0.000662011,7.96E-06,5.12E-05,0
7.32E-06,1.62E-05,0.000249611,4.80E-05,0.000241659,3.26E-05,0.000114031,0.000566097,3.84E-05,4.74E-05,4.24E-05,8.33E-05,4.13E-05,9.85E-07,0.000337418,0.000159812,3.97E-05,0.000105631,8.62E-06,0.001532568,0,1.80E-05,0.000100501,0.000184882,3.03E-05,0.000111549,0.00028082,0.000325715,5.58E-07,2.27E-05,2.95E-05,7.49E-05,0.000199813,0.002945249,0.000108602,0.00014188,0.000976292,0.000105437,0.000107739,2.09E-05,1.89E-05,7.04E-05,0.000122673,1.99E-05,1.31E-05,4.91E-05,0.00157736,6.46E-05,8.59E-05,4.59E-05,0.000524303,3.61E-05,4.66E-06,0.001152525,0.000119407,1.08E-05,0.000663589,2.46E-05,0.000137336,0
0.000269885,1.17E-05,0.000113922,7.75E-05,9.24E-05,3.78E-05,4.47E-05,0.00047489,3.84E-05,3.65E-05,3.15E-07,4.79E-05,0.000231723,9.96E-07,0.000133765,8.64E-05,3.97E-05,5.94E-05,8.62E-06,0.001157595,0,8.27E-06,7.79E-05,0.000123254,3.02E-05,7.72E-05,1.57E-05,0.000144838,1.33E-06,1.84E-05,1.14E-05,0.000188543,0.000199077,0.0029702,0.000108602,0.00014188,0.000427987,0.000105437,0.000107556,0.00026258,1.07E-05,3.52E-05,7.59E-05,1.90E-05,0.000107248,3.66E-05,0.00057298,7.21E-05,8.59E-05,1.87E-05,0.001770196,0.000240551,9.42E-07,0.00278583,0.000257704,7.53E-06,0.000242851,9.87E-06,0.000314315,0
2.96E-06,0.000402955,0.000266324,4.48E-05,0.000235334,1.38E-05,4.44E-05,0.001162596,4.78E-05,4.74E-05,1.69E-05,0.001010911,2.51E-06,1.59E-06,0.000457125,4.13E-05,3.97E-05,0.000105631,1.99E-05,0.005026599,0,0.000157204,0.000100501,0.000123254,3.04E-05,0.000172916,1.57E-05,0.000325715,9.77E-07,2.27E-05,2.95E-05,4.37E-05,0.000178282,0.001202041,0.000108765,9.44E-05,0.000419049,0.000105437,0.000107739,0.000242239,1.29E-05,7.04E-05,9.53E-05,5.63E-05,0.000107248,4.91E-05,0.000579527,2.45E-05,8.03E-05,4.59E-05,0.000500665,0.000240551,7.42E-06,0.001154196,0.000111866,1.08E-05,0.000243334,7.96E-06,5.12E-05,0
9.60E-06,6.41E-06,0.000128492,7.94E-05,0.000417979,3.11E-05,4.47E-05,0.001162596,4.78E-05,3.65E-05,8.38E-06,3.41E-05,0.000139469,1.59E-06,0.000336984,2.23E-05,3.97E-05,0.000105631,8.62E-06,0.015169286,0,0.000157204,0.000100501,0.000123254,3.02E-05,0.000171836,1.57E-05,0.000325715,7.98E-07,2.27E-05,1.14E-05,5.03E-05,0.006844726,0.001208942,0.000108845,2.59E-05,0.000774888,0.000105437,0.000107739,5.61E-05,1.75E-05,7.04E-05,6.94E-05,5.63E-05,3.58E-05,4.91E-05,0.004438764,5.98E-05,8.03E-05,4.55E-05,0.001879505,8.96E-05,1.81E-06,0.002779745,0.000101127,1.74E-05,0.000669453,7.96E-06,0.000137336,0
5.89E-05,3.29E-05,0.000117505,0.000100063,0.000311961,4.08E-05,0.000114051,0.000565809,4.17E-05,2.95E-05,3.10E-05,9.02E-05,8.13E-05,9.85E-07,0.000135904,6.91E-06,3.97E-05,6.46E-05,8.62E-06,0.014981589,0,0.000303912,0.000100501,7.57E-05,3.03E-05,0.00022531,1.57E-05,0.000125244,6.60E-07,3.40E-05,6.98E-06,6.55E-05,0.001252134,0.002828629,0.000108602,2.59E-05,0.002349682,4.61E-05,0.000107739,0.000138551,1.89E-05,7.04E-05,0.000449529,5.63E-05,1.31E-05,4.91E-05,0.001643127,0.000138621,8.59E-05,4.55E-05,0.0014602,3.61E-05,5.00E-05,0.00124926,0.000119407,8.71E-05,0.000621861,1.92E-05,0.000137336,0
2.63E-05,8.09E-06,7.35E-05,7.10E-05,0.000399712,3.30E-05,0.000114031,0.000601565,4.78E-05,3.65E-05,1.69E-05,9.92E-05,3.84E-05,9.96E-07,0.000206344,2.23E-05,3.97E-05,5.94E-05,1.99E-05,0.001517231,0,0.000157204,0.000100501,0.000184947,3.02E-05,0.000173973,1.57E-05,0.000144838,4.56E-07,3.40E-05,0.000442804,0.000326636,0.000180465,0.002973521,0.000108602,9.44E-05,0.001222796,0.000105437,0.000107739,7.57E-05,3.60E-05,7.04E-05,5.43E-05,5.63E-05,2.23E-05,4.95E-05,0.000246606,6.46E-05,8.59E-05,4.59E-05,0.001933398,5.79E-05,7.42E-06,0.002102948,0.000119407,1.08E-05,0.000661337,2.46E-05,0.00011722,0
1.42E-05,0.000138613,2.55E-05,0.000426912,0.000399712,0.000100795,0.000112585,0.000566097,6.88E-05,4.74E-05,1.47E-05,7.31E-05,6.85E-05,9.96E-07,0.00052197,7.28E-05,3.31E-05,5.94E-05,8.62E-06,0.003145354,0,1.05E-05,0.000100501,0.000123254,3.02E-05,0.000495971,7.83E-05,0.000144838,5.58E-07,3.40E-05,2.95E-05,4.35E-05,0.000171575,0.002913449,9.74E-05,2.59E-05,0.00058382,0.000105437,0.000107739,9.40E-06,4.95E-05,7.04E-05,5.43E-05,5.63E-05,2.23E-05,4.91E-05,0.000317881,2.96E-05,8.03E-05,4.59E-05,0.001347657,5.79E-05,0.000484209,0.001705355,0.000119407,1.08E-05,0.000670696,7.96E-06,0.000314315,0
0.003134044,0.000156,0.000116171,4.23E-06,0.000259728,0.000122959,0.000109609,0.000601276,5.10E-05,3.56E-05,1.78E-05,0.00050557,3.69E-05,9.85E-07,0.001827765,2.92E-05,3.97E-05,6.46E-05,1.99E-05,0.006692973,0,0.000141965,0.000100501,0.000113476,3.03E-05,0.00054378,1.57E-05,0.000125244,4.56E-07,3.40E-05,1.21E-05,6.55E-05,0.001341898,0.002858781,0.000108602,9.44E-05,0.001501181,4.61E-05,4.54E-05,6.69E-06,1.89E-05,2.09E-05,0.00027828,2.30E-05,2.23E-05,4.95E-05,0.000650507,8.11E-05,8.03E-05,3.44E-05,0.00181065,5.79E-05,2.45E-06,0.000695934,0.000119407,3.96E-05,0.000648869,7.96E-06,0.00011722,0
1.97E-05,5.09E-05,9.48E-05,8.14E-05,0.001110249,8.28E-05,0.000109609,0.000566097,4.08E-05,4.74E-05,0.002349309,0.000488497,2.24E-05,1.59E-06,0.001562812,8.50E-05,3.97E-05,0.000105631,6.40E-06,0.003698601,0,1.80E-05,7.54E-05,0.000123298,3.02E-05,0.000207996,1.16E-05,0.000325715,4.56E-07,3.40E-05,2.95E-05,4.37E-05,0.000153673,0.002820525,0.000105151,1.70E-05,0.001768507,0.000105437,4.54E-05,0.000257334,1.95E-06,2.09E-05,0.000340365,1.99E-05,2.23E-05,4.91E-05,0.0002457,0.000880656,8.03E-05,4.55E-05,0.001823507,5.79E-05,5.15E-06,0.00109333,0.000104542,9.21E-05,0.00068773,1.14E-05,6.13E-05,0
2.17E-05,0.000279784,0.000112888,8.24E-05,0.000289967,2.54E-05,0.000114059,0.000566097,3.54E-05,2.84E-05,4.54E-05,5.70E-05,6.85E-05,9.96E-07,0.000670074,0.000100395,3.97E-05,6.46E-05,8.62E-06,0.010155704,0,3.01E-05,0.000100501,0.000113476,3.03E-05,0.000244322,7.83E-05,0.000125244,4.56E-07,3.40E-05,1.21E-05,0.000273194,0.001264213,0.002856529,0.000108913,2.59E-05,0.000944622,4.61E-05,0.000107739,0.000190105,1.89E-05,7.04E-05,0.000449529,1.99E-05,1.31E-05,4.91E-05,0.001272505,0.000138621,8.59E-05,3.41E-05,0.001728005,3.61E-05,5.00E-05,0.000535046,0.000111866,8.71E-05,0.000628666,3.52E-05,0.000137336,0
3.44E-05,0.000138834,9.48E-05,8.00E-05,0.000226643,4.35E-06,0.000114031,0.000601565,1.31E-05,4.74E-05,1.41E-05,6.03E-05,2.66E-05,9.96E-07,4.86E-05,2.23E-05,3.97E-05,0.000105631,8.62E-06,0.000691809,0,8.27E-06,4.33E-05,0.000123298,3.03E-05,8.74E-05,5.62E-05,0.000325715,9.77E-07,3.40E-05,2.95E-05,0.000346242,0.000181691,0.002942447,0.000108602,2.59E-05,0.000927657,0.000105437,0.000107556,7.57E-05,1.89E-05,3.52E-05,7.59E-05,5.63E-05,2.23E-05,4.95E-05,0.000246563,2.45E-05,8.03E-05,4.59E-05,0.001879451,5.79E-05,7.42E-06,0.001154196,0.000119407,1.66E-05,0.000240374,2.46E-05,0.000314315,0
7.43E-07,0.000431883,9.48E-05,8.06E-05,0.001088747,3.65E-05,0.000114051,0.000601565,2.97E-05,4.74E-05,2.45E-06,4.77E-05,2.95E-05,1.59E-06,0.001211077,8.64E-05,3.97E-05,5.94E-05,6.40E-06,9.39E-05,0,4.72E-06,7.79E-05,0.000123254,3.02E-05,0.000217549,1.16E-05,0.000144838,5.58E-07,0.000415334,2.95E-05,9.75E-05,0.000189379,0.002921009,0.000105314,1.70E-05,0.001407316,0.000105437,0.000107556,8.67E-05,1.89E-05,3.52E-05,7.59E-05,1.90E-05,2.23E-05,4.95E-05,0.000246645,0.000123022,8.59E-05,1.87E-05,0.001784458,5.79E-05,1.52E-06,0.001152525,0.000257704,4.19E-05,0.000254882,7.96E-06,6.13E-05,0
2.30E-05,0.000428212,0.000115451,8.22E-05,0.000254329,0.000120935,0.000112606,0.000522096,4.17E-05,2.84E-05,4.57E-06,0.000643371,0.000189936,7.12E-07,0.00142682,6.91E-06,3.97E-05,6.46E-05,1.99E-05,0.016846007,0,0.000141965,6.45E-05,0.000113505,3.02E-05,0.00054378,1.57E-05,0.000125244,4.56E-07,3.40E-05,1.21E-05,8.61E-05,0.001236318,0.002876634,0.000108765,9.44E-05,0.000635225,4.61E-05,0.000107556,0.00584703,1.33E-05,3.52E-05,0.003349587,5.63E-05,2.23E-05,0.000480455,0.000108734,0.000138621,8.59E-05,3.44E-05,0.0017835,4.36E-05,2.01E-05,0.000536413,0.000119407,3.96E-05,0.00062713,7.96E-06,5.12E-05,0
0.004744902,0.000251393,0.000256527,4.38E-05,0.00022666,3.98E-05,0.000111054,0.000566097,1.31E-05,4.56E-05,1.41E-05,0.000325128,7.02E-05,9.85E-07,0.000450209,8.50E-05,3.97E-05,5.94E-05,8.62E-06,0.001722194,0,0.000112923,4.14E-05,0.000123298,1.83E-05,8.20E-05,5.62E-05,0.000144838,2.93E-07,3.40E-05,1.14E-05,3.59E-05,0.000199273,0.002977012,0.000108602,2.59E-05,0.004666995,0.000105437,4.55E-05,0.000177665,3.60E-05,4.18E-05,5.90E-05,1.99E-05,2.23E-05,4.91E-05,0.000420897,6.46E-05,8.03E-05,4.59E-05,4.26E-05,5.79E-05,0.000279341,0.000404,0.000116112,2.37E-05,0.000674457,7.96E-06,0.000137336,0
3.22E-05,0.000398362,0.000266324,4.55E-05,0.000399837,0.000225963,4.47E-05,0.001162018,4.78E-05,4.74E-05,1.27E-06,0.001311612,1.28E-05,9.96E-07,0.000142141,3.56E-05,4.63E-05,0.000105631,8.62E-06,0.007876141,0,7.22E-06,7.36E-05,0.000123254,0.00033433,0.003677503,1.57E-05,0.000325715,7.84E-07,1.23E-05,2.95E-05,8.14E-05,0.000181158,0.001196929,0.000108765,0.00014188,0.00073974,0.000105437,0.000107556,0.000149401,0.001255203,3.52E-05,3.74E-05,1.07E-05,0.000107248,4.91E-05,0.000579527,0.000689166,8.59E-05,1.87E-05,0.000160463,0.000240551,0.000397854,0.001095001,0.000257704,1.08E-05,0.000244869,1.92E-05,0.000314315,0
1.91E-05,0.000438217,9.44E-05,7.04E-05,0.000235141,2.18E-05,0.000112606,0.000566097,6.88E-05,3.65E-05,4.24E-05,6.02E-05,8.15E-05,1.59E-06,0.0017479,8.13E-05,3.97E-05,0.000105631,1.99E-05,0.008378853,0,0.000341186,0.000100501,0.000184947,3.02E-05,0.000198789,1.57E-05,0.000325715,4.56E-07,2.27E-05,1.14E-05,4.08E-05,0.007543198,0.002914708,0.000108765,9.44E-05,0.000739491,0.000105437,0.000107739,3.09E-05,1.89E-05,7.04E-05,9.01E-05,5.63E-05,1.31E-05,4.91E-05,0.001272505,5.98E-05,8.03E-05,4.55E-05,0.001817634,3.61E-05,2.39E-06,0.002789644,0.000119407,1.74E-05,0.000663051,3.52E-05,5.12E-05,0
2.20E-05,2.37E-05,0.000208512,4.48E-05,9.87E-05,4.41E-05,4.40E-05,0.000566097,4.78E-05,4.74E-05,5.17E-06,9.16E-05,0.000583326,5.13E-05,0.000255272,5.21E-05,2.59E-05,0.000105631,1.99E-05,0.010347569,0,1.80E-05,3.67E-05,0.000184882,1.84E-05,8.37E-05,5.62E-05,0.000325715,2.93E-07,1.23E-05,2.95E-05,4.27E-05,0.00018131,0.00296443,8.52E-05,9.44E-05,0.001189961,0.000105437,4.55E-05,0.00010896,2.75E-05,4.18E-05,7.59E-05,1.07E-05,2.01E-05,4.01E-05,0.009391141,0.000128128,8.03E-05,2.49E-05,0.000460758,6.39E-05,1.22E-05,0.001956951,0.000257704,2.37E-05,0.000692378,7.96E-06,5.12E-05,0
0.000214979,0.000109893,0.000271588,3.13E-05,5.93E-05,3.07E-05,4.47E-05,0.000601565,2.66E-05,3.65E-05,5.22E-06,0.000405734,3.84E-05,9.85E-07,8.82E-05,7.28E-05,3.97E-05,5.94E-05,1.99E-05,0.005174726,0,8.27E-06,4.33E-05,0.000123254,3.04E-05,9.26E-05,0.000154015,0.000144838,9.77E-07,3.40E-05,1.14E-05,0.000326636,0.000178086,0.00303509,0.000108602,9.44E-05,0.000515002,0.000105437,0.000107556,7.23E-05,1.97E-05,3.52E-05,0.000212697,5.63E-05,0.000107248,4.95E-05,0.003665505,2.45E-05,8.03E-05,3.41E-05,0.000507288,0.000240551,0.000204155,0.002789644,0.000119407,4.19E-05,0.000226181,7.24E-05,5.12E-05,0
6.79E-06,0.003064773,0.000111968,3.02E-05,0.000404881,4.14E-05,4.92E-05,0.000568693,4.79E-05,4.76E-05,5.02E-06,3.99E-05,0.00011002,7.12E-07,0.000119758,8.50E-05,3.97E-05,0.000105631,8.62E-06,0.003347366,0,0.000157204,6.57E-05,0.000113898,3.02E-05,0.000174246,1.57E-05,0.000325715,4.56E-07,3.40E-05,1.31E-05,5.96E-05,0.000172815,0.003013405,0.000112972,2.59E-05,0.000402665,0.000105437,0.000107739,0.000270313,1.29E-05,7.04E-05,5.43E-05,1.99E-05,0.000107248,3.23E-05,0.000579284,5.98E-05,8.03E-05,4.59E-05,0.001587819,0.000240551,3.91E-06,0.000422641,6.68E-05,2.37E-05,0.000629249,7.96E-06,0.000137336,0
3.76E-05,0.000738738,0.0002857,9.72E-06,0.000235334,3.31E-05,4.44E-05,0.000524233,2.66E-05,4.74E-05,3.42E-05,9.02E-05,2.61E-05,1.59E-06,0.000206458,8.13E-05,3.97E-05,0.000105631,1.99E-05,0.00225086,0,0.000157204,4.33E-05,0.000123254,3.04E-05,8.36E-05,0.000154015,0.000325715,1.16E-06,3.40E-05,2.95E-05,8.16E-05,0.000193408,0.002983777,0.000108765,9.44E-05,0.000771394,0.000105437,0.000107556,0.000166323,1.29E-05,3.52E-05,9.53E-05,5.63E-05,0.000107248,0.000745732,0.000265879,0.000641518,8.03E-05,3.44E-05,0.000569753,0.000240551,5.88E-05,0.002262299,0.000111866,7.53E-06,0.000649845,5.47E-05,5.12E-05,0
