-0.04040803,-0.032965463,3.16E-19,-0.08829938,-0.17492706,-0.043379053,-0.05362873,-0.08179682,0.029768074,0.07362519,-0.08363645,-0.04887171,0.007448379,0.25904512,0.07053091,-0.04442285,-0.06078059,-0.049982883,0.01681087,-0.02279795,0.06569693,-0.11910531,0.005099346,6.42E-17,-0.1190969,0.029691262,-0.25700012,-0.009776143,-0.007752515,0.01965239,-0.044647593,0.012995405,0.03280573,0.030028332,0.09936725,0.016297983,-0.036724295,0.08609678,-0.079990625,-0.009301337,-2.53E-16,0.05053326,-0.15985754,-0.007424498,0.028437916,-0.012032345,0.060170952,0.0340356,-0.005606697,0.00787616,-0.00305562,0.13862683,0.083502546,-0.008424753,-0.03282477,0.083481826,-0.032276403,-0.10775957,-0.04373459,-0.06364722,0.17307562,-0.030179234,0.034826774,-0.020196665,-0.17394994,-0.017525852,-0.09959421,0.060776357,0.04417603,-0.05136292,-0.024258116,2.43E-12,-0.07381837,-0.020472324,0.06063837,0.13098791,0.06952763,0.08341856,-0.13415697,0.07421792,9.32E-06,-0.004597556,-9.64E-05,0.019999545,0.011032649,-0.036791164,-0.010878537,-0.077927016,-0.004485999,-0.053177938,-0.001438494,0.000664412,-9.10E-07,0.04761707,0.04039264,0.13206834,-0.08203187,-0.104737364,-0.016475845,0.050998695,0.07024231,0.09418286,-0.003156363,-0.002282314,-0.10986819,0.013705649,-0.022017015,-0.001740285,-0.019667728,-0.05585135,-0.08934646,-0.069641165,-0.02511778,0.004104379,-0.028666878,0.098174445,-0.05303929,0.14972591,-0.11670872,-5.61E-06,0
0.016105272,-0.06840105,2.72E-19,0.02340295,0.25124565,-0.029156279,-0.013704533,-0.120489314,0.020916978,-0.080902524,0.028990084,-0.018388022,0.14751936,-0.017200567,-0.21030816,-0.099806584,0.036309376,-0.020438256,0.03484745,-0.09324317,0.010097787,-0.31351146,-0.09104185,2.59E-16,-0.011566703,-0.001556713,-0.035346206,0.012362359,0.011525407,0.056791835,-0.123340234,0.168072,-0.11267926,0.039274693,-0.033287596,0.037380114,-0.015739035,-0.052789364,-0.000816886,0.017914642,-2.09E-16,-0.056165475,-0.13683958,0.002088306,-0.2471203,-0.068488725,0.09748361,0.20310865,0.18237288,8.54E-05,-0.006877912,-0.053612575,0.083604254,-0.029531652,-0.114455305,0.08242958,0.1316355,-0.001472881,-0.047478322,0.060757168,-0.1581542,-0.070149474,-0.016131798,0.09153488,-0.014046283,-0.21402556,0.045388103,-0.08775948,0.16883804,-0.11124263,0.017871456,-9.17E-13,0.003850144,-0.00165022,-0.045248557,0.042849217,-0.08112578,0.025591958,0.045236472,0.094667464,1.49E-05,0.009979078,0.13630763,-0.021776529,0.08069413,-0.061140027,-0.05787358,-0.056782562,0.016838433,0.073434085,-0.103849545,-0.12637807,2.36E-06,0.06294746,0.004298198,0.0138469,0.000725166,-0.004819525,0.015392692,0.048942264,0.045401257,0.19249159,-0.043587375,-0.04968505,0.09022977,0.24581426,-0.096162364,0.02589627,0.17227046,-0.1721113,0.005769417,0.17011993,-0.04473573,-0.018812742,0.0672325,0.1013264,0.039105594,0.18879063,-0.08753524,-9.67E-06,0
-0.07662165,0.06973918,2.95E-19,0.005133874,-0.016779987,-0.028285135,-0.08016845,0.00625415,-0.051238105,0.13990091,0.06357416,-0.0857223,-0.07089423,0.20237175,-0.0983473,0.002473575,-0.035771824,-0.06879519,-0.022114094,-0.046540134,0.024278032,-0.22359778,-0.16569535,-8.29E-16,-0.10960444,0.07802581,-0.09673235,-0.00572166,-0.024087425,0.14621368,-0.012339097,-0.11704298,0.05410161,0.06612082,0.122114405,0.015462414,-0.03417429,0.09243504,-0.08983794,0.011201296,-3.50E-16,-0.003030112,-0.07810642,-0.012777527,-0.11679504,-0.018023709,0.035178557,-0.11852456,0.119911924,0.014794036,-0.007030924,0.031573143,-0.022597205,0.005385281,-0.08534679,0.04037669,-0.11685863,0.012433711,-0.018883927,0.029659206,0.06899092,-0.004916373,-0.000401945,-0.09578371,-0.07030063,-0.18463132,-0.06241448,0.053551428,0.12345759,-0.024770672,-0.010934603,4.38E-13,-0.00722067,-0.0681325,-0.067770086,0.025584957,0.10304355,0.07717312,0.038139794,0.03393782,5.86E-06,-0.000234883,0.11253864,0.1584244,-0.062931396,0.01477837,-0.036482163,-0.044577364,0.023090791,-0.12168206,-0.031488266,-0.11102731,3.40E-06,0.06467364,0.034440238,-0.053371508,0.004898656,-0.03472418,-0.02344254,0.08605728,0.029225023,0.04747809,0.057708185,-0.051527325,-0.13991156,0.015317394,-0.08606968,0.06682074,-0.045850743,-0.14117071,0.014287728,-0.016906006,0.089277096,0.02574713,-0.030882204,-0.08895133,0.002045875,0.034656536,-0.24633332,-3.10E-06,0
-0.06323406,-0.17641027,7.37E-20,0.037998155,-0.035413105,0.080599114,-0.105644666,0.17949158,0.049336575,0.07316557,-0.016662352,0.059004672,-0.10675684,0.26820946,-0.16482303,-0.028791828,0.060696006,-0.039258063,-0.02326409,0.028384814,-0.013011219,-0.21449214,-0.026969858,-2.30E-15,0.086309895,-0.13277492,0.057707213,-0.011169734,-0.022987645,-0.0676343,0.00585436,-0.07643303,-0.05074661,-0.02225955,0.060818035,0.07607394,-0.014905576,-0.13440347,0.07287672,-0.040696677,-2.36E-16,0.003320105,0.011435467,0.007091018,-0.007521123,0.1369278,-0.022576116,-0.0620109,-0.31393546,-0.09647749,0.00176671,0.044309575,0.04631648,-0.01018163,0.042437237,0.005478286,-0.2058239,-0.041135907,-0.066907294,0.18209502,0.12548488,0.038298536,-0.013430533,0.022898309,0.014435615,0.007991558,-0.034129582,-0.13490787,0.08252416,0.007804667,0.17969303,-1.45E-12,-0.06783928,0.06521549,0.008778811,-0.1120461,0.07072569,-0.040474795,0.055445313,-0.022809912,5.53E-06,-0.027352396,-0.022402294,-0.1613842,-0.004732815,0.11984898,-0.091196805,0.029297793,-0.002042066,0.15700585,-0.08140896,-0.014458354,-2.17E-06,-0.009471015,-0.001847055,-0.061526347,0.06633702,0.06978745,0.0481454,0.059132896,0.001562687,-0.043959226,-0.19701861,-0.032075267,-0.14681336,0.068365574,-0.12009316,0.14484686,-0.21508591,-0.09847192,-0.26253843,-0.03476276,0.07017555,0.00476172,-0.029645404,0.009993836,-0.025305651,-0.029607914,0.021081185,7.02E-06,0
0.029939124,0.016313583,1.10E-19,-0.048640594,-0.11729075,-0.019955456,-0.040640928,0.04845437,-0.006614666,-0.018254332,-0.08135291,-0.003240065,-0.18226105,0.2715803,0.025722647,-0.09704929,0.010457197,-0.042889986,0.055565722,0.04843836,-0.006379448,-0.17484604,0.08877845,-1.82E-15,-0.16406114,0.025118537,-0.084290676,-0.01333665,-0.017081806,0.06857983,0.12790042,0.1251094,0.09295999,-0.024116866,0.09403779,-0.011202627,-0.06883355,-0.1163964,-0.030531831,0.24235997,-4.98E-16,0.03815416,0.008312076,0.001600477,0.16323276,-0.023325272,-0.010072498,-0.11099312,0.09855752,-0.15483853,-0.028086275,-0.120152205,-0.05985764,-0.009165283,-0.019708699,0.12039202,-0.050497014,-0.12953052,-0.025132548,-0.25561294,-0.064889275,0.05644314,-0.003302017,0.028886955,-0.049968924,-0.11795836,0.065349914,-0.04785878,-0.023482922,-0.09470372,-0.003975669,2.79E-12,-0.09892852,-0.00723914,0.04216561,-0.04992138,0.015915576,0.12430144,0.082830034,0.054627623,7.32E-06,-0.029047597,-0.05558319,0.06253448,0.12629299,-0.18285857,-0.14752118,-0.040876724,-0.011924348,0.13151781,-0.042052444,-0.102085255,-4.39E-06,0.06764318,0.07256935,0.15996072,-0.002257247,-0.013600747,-0.07102854,0.031053834,0.005023552,0.21975522,0.01840726,0.015983753,-0.05559542,0.10945474,-0.11639746,0.038436513,0.031101791,-0.016950928,0.025548846,0.09924904,0.02754075,-0.029713625,0.024989607,0.03863789,-0.053372584,0.066674516,-0.07391711,-1.75E-06,0
0.12072601,-0.21084054,1.67E-19,0.12907627,-0.1822415,-0.12959595,0.023354974,0.12401419,0.004792616,-0.046824742,-0.07618322,-0.098852016,-0.17011808,0.022861602,0.041272715,0.014193513,0.002229288,-0.051655516,0.10687974,0.091463074,-0.12355814,-0.15887254,0.018249035,9.85E-16,-0.10208678,0.06353583,-0.09966369,-0.003481207,-0.003324915,0.062319778,-0.13666607,0.12804514,0.06377631,-0.118944615,0.024494115,0.04017567,0.09422269,0.091266185,-0.09673763,0.052189462,-2.60E-16,-0.023909528,0.022033036,0.004648032,0.029638825,0.20893578,0.08225666,-0.045401193,0.06529073,0.03255413,0.021669725,-0.010034525,0.13318186,0.007307625,0.051335018,-0.042831622,0.034049846,-0.007053485,-0.07980599,-0.012614355,-0.019437725,-0.067500435,-0.07201122,0.03152395,-0.14287251,0.058321845,0.04584022,0.047916826,0.088779606,-0.10272155,0.001027881,6.94E-12,-0.15781453,-0.06791075,-0.13770746,-0.06861517,0.05985765,-0.05837645,-0.119013466,-0.091510184,8.15E-06,-0.01706271,0.060317364,0.026156446,-0.010515821,0.02591044,-0.08249461,0.05089178,-0.002542345,-0.07747874,-0.04225146,-0.12946872,-8.07E-07,0.015424969,0.18968214,-0.0697125,0.017818388,0.096938156,-0.080303036,0.040229596,0.03896539,0.08715611,-0.068716496,0.022680413,0.004961423,0.037913658,-0.049991034,0.024415268,-0.07821568,0.050022654,-0.26190946,-0.18331698,0.08187307,-0.01807357,0.036380213,0.03939394,0.07748493,0.09591236,0.09557983,6.33E-06,0
0.005387068,-0.016696358,3.00E-19,-0.018939402,0.010040706,-0.054747947,-0.0775098,0.019858915,-0.033018198,-0.018837921,-0.02993627,-0.018323235,-0.11663221,0.03534665,-0.066262655,-0.02257001,0.055641927,-0.016105102,0.050479498,0.012865373,-0.013184279,-0.18874232,-0.07482133,-5.96E-16,-0.07055342,-0.00449967,-0.074465744,0.002495179,-0.012284074,0.02620045,-0.02924438,0.04591794,0.057837423,0.004934863,0.08332923,0.0478017,0.007094542,-0.025426004,0.051698398,0.08987212,-4.51E-16,-0.004088144,0.000889786,-0.009628778,-0.032611825,-0.049066193,0.012050354,-0.044904508,0.002468328,-0.06643187,-0.005989807,-0.107616104,-0.019986426,-0.004938709,-0.0875393,0.07696406,-0.06060565,-0.07007886,-0.001820773,0.004684071,-0.04292457,-0.002004389,0.01071293,0.007006601,-0.053726844,-0.16914597,0.027867774,-0.036990087,0.043665264,-0.053549465,-0.020005085,-2.90E-12,0.004994502,-0.036600597,-0.024878394,0.031652514,-0.085591756,0.0581048,0.028107516,-0.040087808,1.34E-05,-0.006814517,0.010377265,0.07831987,0.023909906,-0.02887721,-0.05871398,-0.06367933,0.001320839,2.55E-05,-0.070119835,-0.10513937,-1.08E-06,0.02533658,-0.006264205,0.09423024,0.001233633,0.10299291,-0.05384676,0.058235757,0.021214873,0.12630072,0.011635218,0.003135568,-0.020403933,0.10792026,-0.05553403,0.024436092,0.027351638,-0.13747402,0.027876271,0.015183127,0.12936647,0.002528325,-0.008283353,-0.008159006,0.005078249,0.0683262,-0.05117782,1.39E-06,0
-0.08855913,0.1045491,2.94E-19,0.034237042,-0.06315715,0.073025465,0.046065696,0.026807312,-0.059375603,0.017825734,-0.20336606,0.024942378,-0.06069375,0.065513775,-0.09803416,-0.18347664,-0.04704733,-0.07680888,-0.08436708,-0.054090492,0.06263138,-0.14245133,0.033826698,-2.93E-15,-0.18060058,0.27072972,0.08829546,-0.020240566,-0.01286536,-0.047044244,0.122332476,0.118108764,0.05308679,-0.01861585,0.036175188,0.003495931,-0.031799782,0.10104014,0.028451987,-0.08242569,-3.75E-16,-0.114586405,-0.067519106,-0.008116603,-0.003237167,0.000844775,-0.075495176,-0.05583109,-0.15032902,-0.15582712,-0.04063859,0.026546594,-0.017472986,0.037353642,-0.13726321,0.08613103,-0.04758517,-0.16601963,-0.07585631,0.11189476,-0.0888405,-0.041595235,0.018507767,-0.06390546,0.009900373,-0.23178168,-0.002874893,0.075438336,0.052829,-0.0831819,-0.052255526,-7.83E-12,-0.14699939,-0.039919846,-0.084910914,-0.047235258,-0.22081375,0.10762338,0.07417465,-0.06844277,6.78E-06,0.001009131,0.030202754,0.0352959,0.15077916,-0.034179673,0.056701973,-0.001577413,0.009120261,-0.09066216,-0.06369719,0.046254046,2.99E-06,-0.022381492,0.07660142,-0.012042719,-0.009931276,-0.014355038,-0.094230875,0.10674657,0.01022369,0.09361144,0.1707394,-0.007557153,-0.037171666,0.06782022,0.015165625,0.07013571,-0.09179551,-0.001769881,-0.14138375,-0.046976652,-0.034944627,0.01980927,0.061959054,0.048861053,-0.13816375,0.19361272,-0.1892046,-7.92E-06,0
0.004353876,0.07647789,2.56E-19,-0.014002556,-0.04780496,-0.079269044,-0.078870334,0.037055366,-0.002339726,0.17255375,-0.10989826,-0.07093021,-0.13025975,-0.03182985,-0.012616675,0.16352199,-0.028971206,-0.052644297,0.01661524,0.037390806,-0.019740427,-0.1512797,-0.04660743,4.08E-16,-0.039766382,0.016076632,-0.07891346,-0.01025274,0.004030211,-0.012850867,-0.121785894,-0.032541566,0.08199606,0.100179605,0.003226371,0.112776294,0.027465323,-0.029386811,-0.029080745,-0.006484519,-4.46E-16,0.13298064,-0.059290543,-0.006995791,0.14816266,-0.11139917,0.093341336,0.10883568,-0.07533956,-0.015759028,-0.031498738,0.023654917,0.18635459,-0.007900963,-0.03763544,0.070452675,-0.137794,-0.1244813,-0.07181849,0.07791634,0.20490879,-0.035179302,-0.030180387,0.025824761,0.08166926,-0.14852132,-0.11205212,-0.005132339,0.099956125,-0.18069214,-0.020922001,1.34E-12,-0.05192282,-0.061110567,-0.008160854,0.002964249,0.026074737,0.14003429,0.008774129,0.07530105,1.32E-05,-0.00359944,-0.002834207,-0.053777482,-0.015161925,0.04553453,0.08516745,-0.002366079,-0.013721122,0.06714654,-0.13125707,-0.048554007,-3.86E-06,0.09535287,-0.13727519,0.06693973,0.025931617,-0.004960298,-0.051420037,0.07043519,0.03371935,0.18927489,0.026509585,-0.04010136,-0.28527126,0.076075636,-0.02185167,0.022551449,0.06391934,-0.25755587,0.043053184,0.043774027,0.11910113,-0.002421265,0.11586792,0.12818973,-0.14746754,0.1633975,0.05345148,-4.80E-06,0
0.017071253,0.00261128,3.02E-19,-0.031952668,0.13203575,0.000387633,-0.12276705,0.01986126,0.011114348,-0.13115598,0.037847176,0.08332575,-0.024612525,-0.02250988,-0.12386622,0.04209828,0.020134533,0.0184504,0.046357736,-0.01156,-0.024530597,-0.060146198,-0.121606804,-1.06E-15,-0.04740358,-0.08271012,-0.002813876,0.003304447,-6.59E-05,0.038372714,-0.11007998,0.059256896,0.003846034,0.03500287,-0.015043054,0.034607705,0.017788146,-0.010331485,0.14746211,0.003816326,-4.35E-16,-0.020474927,-0.041294478,-0.010371795,-0.048803873,-0.0870804,0.027198223,-0.013447248,-0.040498175,0.077283114,0.000993927,-0.13109769,-0.020008469,-0.002732655,-0.15983309,-0.01192224,-0.050590526,-0.06635653,-0.010806835,0.012160796,-0.12199254,-0.000582193,-0.001552141,-0.004376749,-0.12176531,-0.20205405,0.059695885,-0.000373607,-0.002212877,-0.0958031,-0.034916304,-5.25E-12,0.05547468,-0.040131822,0.022105055,0.037427165,0.040205635,0.06596875,0.04005922,-0.000724533,1.65E-05,0.000133709,-0.035063125,0.1270327,-0.000683433,-0.007540447,-0.07235739,-0.060117695,0.005698934,0.009406733,-0.026396755,-0.11947869,-6.59E-07,0.019326834,0.021265227,0.14098878,0.016662037,0.077956945,-0.057940263,0.03598488,0.012259396,0.10243877,0.011458744,-0.004545542,0.061122235,0.10237787,-0.017020889,0.02849121,0.12575254,-0.12621813,-0.022536166,-0.004392006,0.058258343,-0.001172843,0.060547628,-0.031245474,0.06634041,0.08730467,-0.015532929,-1.88E-06,0
